#StageNum, CellCount, Sqrt/log, StemCount, DiffCount
61 5577 8.626406276389554 5577 0
62 5582 8.627302414096267 5582 0
63 5584 8.627660644442209 5584 0
64 5573 8.625688787569537 5573 0
65 5576 8.62622695244036 5576 0
66 5554 8.622273667866745 5554 0
67 5561 8.623533227187563 5561 0
68 5555 8.62245370207373 5555 0
69 5569 8.624970783589669 5569 0
70 5558 8.62299361030245 5558 0
71 5562 8.62371303479391 5562 0
72 5575 8.62604759632832 5575 0
73 5561 8.623533227187563 5561 0
74 5551 8.621733370690162 5551 0
75 5567 8.624611588183507 5567 0
76 5574 8.625868208041894 5574 0
77 5576 8.62622695244036 5576 0
78 5562 8.62371303479391 5562 0
79 5568 8.624791202014256 5568 0
80 5562 8.62371303479391 5562 0
81 5558 8.62299361030245 5558 0
82 5568 8.624791202014256 5568 0
83 5567 8.624611588183507 5567 0
84 5567 8.624611588183507 5567 0
85 5564 8.624072553043334 5564 0
86 5574 8.625868208041894 5574 0
87 5576 8.62622695244036 5576 0
88 5564 8.624072553043334 5564 0
89 5571 8.625329850020815 5571 0
90 5569 8.624970783589669 5569 0
91 5566 8.624431942085836 5566 0
92 5567 8.624611588183507 5567 0
93 5574 8.625868208041894 5574 0
94 5567 8.624611588183507 5567 0
95 5565 8.624252263709645 5565 0
96 5570 8.62515033292133 5570 0
97 5567 8.624611588183507 5567 0
98 5573 8.625688787569537 5573 0
99 5562 8.62371303479391 5562 0
100 5562 8.62371303479391 5562 0
101 5560 8.623353387244627 5560 0
102 5559 8.62317351495347 5559 0
103 5562 8.62371303479391 5562 0
104 5574 8.625868208041894 5574 0
105 5577 8.626406276389554 5577 0
106 5577 8.626406276389554 5577 0
107 5576 8.62622695244036 5576 0
108 5566 8.624431942085836 5566 0
109 5568 8.624791202014256 5568 0
110 5559 8.62317351495347 5559 0
111 5566 8.624431942085836 5566 0
112 5565 8.624252263709645 5565 0
113 5556 8.622633703874234 5556 0
114 5562 8.62371303479391 5562 0
115 5585 8.6278397115033 5585 0
116 5577 8.626406276389554 5577 0
117 5578 8.626585568187433 5578 0
118 5574 8.625868208041894 5574 0
119 5569 8.624970783589669 5569 0
120 5572 8.625509334899697 5572 0
121 5566 8.624431942085836 5566 0
122 5566 8.624431942085836 5566 0
123 5575 8.62604759632832 5575 0
124 5577 8.626406276389554 5577 0
125 5563 8.623892810075294 5563 0
126 5574 8.625868208041894 5574 0
127 5577 8.626406276389554 5577 0
128 5568 8.624791202014256 5568 0
129 5569 8.624970783589669 5569 0
130 5569 8.624970783589669 5569 0
131 5565 8.624252263709645 5565 0
132 5567 8.624611588183507 5567 0
133 5571 8.625329850020815 5571 0
134 5566 8.624431942085836 5566 0
135 5558 8.62299361030245 5558 0
136 5568 8.624791202014256 5568 0
137 5571 8.625329850020815 5571 0
138 5561 8.623533227187563 5561 0
139 5577 8.626406276389554 5577 0
140 5586 8.628018746505122 5586 0
141 5580 8.626944055375356 5580 0
142 5565 8.624252263709645 5565 0
143 5563 8.623892810075294 5563 0
144 5577 8.626406276389554 5577 0
145 5574 8.625868208041894 5574 0
146 5567 8.624611588183507 5567 0
147 5570 8.62515033292133 5570 0
148 5570 8.62515033292133 5570 0
149 5567 8.624611588183507 5567 0
150 5574 8.625868208041894 5574 0
151 5568 8.624791202014256 5568 0
152 5569 8.624970783589669 5569 0
153 5566 8.624431942085836 5566 0
154 5560 8.623353387244627 5560 0
155 5564 8.624072553043334 5564 0
156 5560 8.623353387244627 5560 0
157 5565 8.624252263709645 5565 0
158 5566 8.624431942085836 5566 0
159 5563 8.623892810075294 5563 0
160 5563 8.623892810075294 5563 0
161 5571 8.625329850020815 5571 0
162 5570 8.62515033292133 5570 0
163 5567 8.624611588183507 5567 0
164 5580 8.626944055375356 5580 0
165 5569 8.624970783589669 5569 0
166 5555 8.62245370207373 5555 0
167 5556 8.622633703874234 5556 0
168 5556 8.622633703874234 5556 0
169 5552 8.62191350218664 5552 0
170 5555 8.62245370207373 5555 0
171 5568 8.624791202014256 5568 0
172 5571 8.625329850020815 5571 0
173 5559 8.62317351495347 5559 0
174 5570 8.62515033292133 5570 0
175 5573 8.625688787569537 5573 0
176 5574 8.625868208041894 5574 0
177 5560 8.623353387244627 5560 0
178 5569 8.624970783589669 5569 0
179 5576 8.62622695244036 5576 0
180 5570 8.62515033292133 5570 0
181 5566 8.624431942085836 5566 0
182 5567 8.624611588183507 5567 0
183 5575 8.62604759632832 5575 0
184 5550 8.62155320674048 5550 0
185 5558 8.62299361030245 5558 0
186 5568 8.624791202014256 5568 0
187 5577 8.626406276389554 5577 0
188 5574 8.625868208041894 5574 0
189 5586 8.628018746505122 5586 0
190 5569 8.624970783589669 5569 0
191 5563 8.623892810075294 5563 0
192 5573 8.625688787569537 5573 0
193 5577 8.626406276389554 5577 0
194 5576 8.62622695244036 5576 0
195 5577 8.626406276389554 5577 0
196 5579 8.626764827845529 5579 0
197 5579 8.626764827845529 5579 0
198 5570 8.62515033292133 5570 0
199 5569 8.624970783589669 5569 0
200 5567 8.624611588183507 5567 0
