#StageNum, CellCount, Sqrt/log, StemCount, DiffCount
176 9899 9.200189020919808 9899 0
177 9892 9.199481628641307 9892 0
178 9889 9.19917830726999 9889 0
179 9899 9.200189020919808 9899 0
180 9900 9.20029003612268 9900 0
181 9906 9.200895913148184 9906 0
182 9895 9.199784858036667 9895 0
183 9896 9.199885914072324 9896 0
184 9906 9.200895913148184 9906 0
185 9912 9.201501423308978 9912 0
186 9917 9.202005735186125 9917 0
187 9892 9.199481628641307 9892 0
188 9893 9.199582715323222 9893 0
189 9888 9.199077179697472 9888 0
190 9889 9.19917830726999 9889 0
191 9889 9.19917830726999 9889 0
192 9871 9.197356444417888 9871 0
193 9883 9.198571388376184 9883 0
194 9894 9.199683791787654 9894 0
195 9905 9.20079495913265 9905 0
196 9902 9.200492035921368 9902 0
197 9901 9.200391041122515 9901 0
198 9891 9.199380531739841 9891 0
199 9903 9.200593020521303 9903 0
200 9898 9.200087995511831 9898 0
